key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
20023338,Long segment instrumentation of thoracolumbar burst fracture: fusion versus nonfusion.,2009,1,1,Journal of back and musculoskeletal rehabilitation,1878-6324,22,2,107-12,"Tezeren, Gunduz and Bulut, Okay and Tukenmez, Mehmet and Ozturk, Hayati and Oztemur, Zekeriya and Ozturk, Ali",https://www.ncbi.nlm.nih.gov/pubmed/20023338,eng,,,"Objective: 
The treatment of thoracolumbar burst fracture is a controversial issue. Although spinal fusion has been a touchstone of spinal fixation, nonfusion technique have become raising its popularity recently. Some studies suggested that nonfusion had several advantages over fusion. The aim of this prospective study was to compare long segment posterior instrumentation with fusion versus long-segment posterior instrumentation without fusion.
Methods: 
For this purpose, 42 consecutive patients were assigned to two groups. Group 1 included 21 patients treated by long segment instrumentation with fusion (WF), whereas Group 2 included 21 patients treated by long segment instrumentation without fusion (WOF). Long segment instrumentation was hook fixation (claw hooks attached to second upper vertebra and infralaminar hooks attached to first upper vertebra) above and pedicle fixation (pedicle screws attached to first and second lower vertebrae) below the fractured vertebra.
Results: 
Measurements of local kyphosis, sagittal index and anterior vertebral height compression showed that both group had similar outcome at final follow-up. Moreover, there was no difference between the two groups according to low back outcome score. Also, implant failure rate (4.7%) was quite low in both groups. However, WF group had prolonged operative time, increased blood loss and donor site morbidity.
Conclusions: 
Radiological and clinical parameters demonstrated that spinal fusion is not necessary in long segment posterior instrumentation for the management of thoracolumbar burst fractures."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
19094653,[Systematic review of anterior versus posterior surgical treatments of thoracolumbar fractures].,2008,1,15,Zhonghua wai ke za zhi [Chinese journal of surgery],0529-5815,46,20,1562-7,"TIAN, He and SONG, Yu-cheng and CHEN, Jiang-tao and MA, Ning and WANG, Chong and XU, Qing and TA, Yi-er",https://www.ncbi.nlm.nih.gov/pubmed/19094653,chi,,,"Objective: 
To evaluate the effectiveness of anterior versus posterior surgical treatments of thoracolumbar fractures.
Methods: 
Randomized controlled trials (RCTs) and clinical controlled trials (CCTs) were identified from MEDLINE (1966 - 2006.7), EMBASE (1966 - 2006.7), PubMed (1996 - 2006.7), Cochrane Library (Issue 2, 2006).We hand-searched Chinese Journal of Orthopedics (from establishment to May 2006) and Orthopaedic Journal of China (from establishment to May 2006). RCTs and CCTs were included. Data were extracted by two reviewers with designed extraction form. RevMan 4.2.8 software was used for data analysis.
Results: 
Two RCTs and four prospective clinical trials were included. The combined results showed that compare with posterior surgical management, anterior approach in the treatment of thoracolumbar fractures proved the less incidence of complications; better neurologic recovery and corrected kyphosis angle; more complete and reliable decompression of the canal. However, there was not difference between the two groups in the general status outcomes.
Conclusions: 
To compare with posterior fixation system, anterior surgical managements in the thoracolumbar spinal trauma might be the optimal choices because the lower rates of complications and loss of corrected kyphosis angle; better neurologic recovery, also. Besides, due to the lack of Evidence-based guidelines for the treatment of thoracolumbar spinal injuries, the results which indicated above need further study."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
18509968,[Comparative percutaneous with open pedicle screw fixation in the treatment of thoracolumbar burst fractures without neurological deficit].,2008,1,15,Zhonghua wai ke za zhi [Chinese journal of surgery],0529-5815,46,2,112-4,"Huang, Qi-Shan and Chi, Yong-Long and Wang, Xiang-Yang and Mao, Fang-Min and Lin, Yan and Ni, Wen-Fei and Xu, Hua-Zi",https://www.ncbi.nlm.nih.gov/pubmed/18509968,chi,,,"Objective: 
To compare clinical outcome of the percutaneous versus open pedicle screw fixation in the treatment of thoracolumbar burst fracture with neurological intact.
Methods: 
Sixty patients with thoracolumbar burst fracture without neurological deficit underwent either percutaneous (n = 30) or traditional open pedicle screw fixation (n = 30). Radiographs obtained before surgery, immediately after surgery, 4 months and 2 years after surgery were used to access the restoration of spinal anatomy. Also, operation time, blood loss, blood drainage, hospital stay and soft tissue dissection were evaluated. The level of pain was assessed by visual analog scale (VAS), function by the Oswestry questionnaire.
Results: 
The average followed up was 2 years. There were no significant differences between both groups concerning age, sex, cause of injury and the presence of other severe injuries. Significant differences were observed between the two groups in blood loss, blood drainage, hospital stay and soft tissue dissection (P < 0.01), whereas no significant differences in operation time (P > 0.05). The vertebral height, the kyphosis angle, and the occupation of spinal canal after surgery and at follow-up were not significantly (P > 0.05). The pain systems and functions were similar in both groups at final follow-up (P > 0.05), however, less pain was found in the percutaneous group than that in the open group at the first 3 months after surgery (P < 0.01).
Conclusion: 
Percutaneous pedicle screw fixation for thoracolumbar fracture has the advantage of less trauma, quickly recovery and better esthetic outcome, however, it has the same results with the traditional open produce after 2 years of surgery."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ? | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
18212654,The effect of early surgical treatment of traumatic spine injuries on patient mortality.,2007,1,1,The Journal of trauma,1529-8809,63,6,1308-13,"Kerwin, Andrew J and Frykberg, Eric R and Schinco, Miren A and Griffen, Margaret M and Arce, Carlos A and Nguyen, Tai Q and Tepas, Joseph J",https://www.ncbi.nlm.nih.gov/pubmed/18212654,eng,,,"Introduction: 
The ideal timing of spinal fixation is controversial. A recent study showed that early spine fixation reduced morbidity and resource utilization. We previously noted a trend toward higher mortality in patients undergoing early spinal fixation. This study was done to analyze whether the timing of spinal fixation had a significant effect on mortality.
Methods: 
The registry of our Level I trauma program was queried for all patients with at least one spinal vertebral injury. Anatomic and physiologic variables included age, initial Glasgow Coma Scale score, systolic blood pressure, heart rate, and Injury Severity Score. Outcome was evaluated in terms of ventilator days, intensive care unit length of stay, hospital length of stay (HLOS), and mortality. Patients were stratified by day of spinal operative fixation as early when done within 48 hours and late when done after 48 hours. Data were analyzed using chi and an unpaired t test, accepting p < 0.05 as significant.
Results: 
Three hundred sixty-one patients between January 1988 and February 2003 required operative spinal fixation (158 early, within 48 hours vs. 203 late, beyond 48 hours). There was no significant difference between the two groups except mortality, which was significantly higher in the early group (7.6 vs. 2.5%; p = 0.0257), and HLOS, which was significantly shorter in the early group (14.42 vs. 17.64 days; p = 0.025).
Conclusion: 
Spinal fixation within 48 hours after vertebral fractures and dislocations appears to increase mortality despite similar anatomic and physiologic parameters in the later operative group. Incomplete resuscitation of patients before surgery may have contributed to this result. The shorter HLOS may have been because of the higher number of early deaths. Prospective studies to identify the optimal timing of spinal fixation and the reason for these outcome differences are warranted."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ? | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
17961383,[Comparison of the paraspinal muscle change of percutaneous and open pedicle screw fixation in the treatment for thoracolumbar fractures].,2007,1,15,Zhonghua wai ke za zhi [Chinese journal of surgery],0529-5815,45,14,972-5,"Li, Chi and Xu, Hua-zi and Wang, Xiang-yang and Ni, Wen-fei and Chi, Yong-long and Huang, Qi-shan and Lin, Yan and Mao, Fang-min",https://www.ncbi.nlm.nih.gov/pubmed/17961383,chi,,,"Objectives: 
To compare short-term and long-term change of paraspinal muscle between percutaneous and open pedicle screw fixation in the treatment of thoracolumbar fractures.
Methods: 
Thirty-three patients were divided into four groups: short-term percutaneous pedicle screw fixation group, short-term open pedicle screw fixation group, long-term percutaneous pedicle screw fixation group, and long-term open pedicle screw fixation group. Paraspinal muscle were studied by needle electromyography and CT. Cross-sectional area and color grade information of paraspinal muscle were measured using CT image.
Results: 
The area and color grade of paraspinal muscle changed significantly after surgery. The color grade of paraspinal muscle showed significant change while the muscle area observed no significant change in the two short-term groups; There was significant change in paraspinal muscle area, however no significant change was found in muscle color grade of the two long-term groups. In electromyography study the results showed that there was significant difference in the two short-term groups, however no significant difference existed in the long-term groups. There was no significant difference of patients treated by the two surgical technique in long-term function evaluation.
Conclusion: 
Both percutaneous and open pedicle screw fixation damage paraspinal muscle, however the muscle showed less injury treated by percutaneous pedicle fixation."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ? | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
17139218,Treatment of traumatic thoracolumbar spine fractures: a multicenter prospective randomized study of operative versus nonsurgical treatment.,2006,1,1,Spine,,31,25,2881-90,"Siebenga, Jan and Leferink, Vincent J M and Segers, Michiel J M and Elzinga, Matthijs J and Bakker, Fred C and Haarman, Henk J Th M and Rommens, Pol M and ten Duis, Henk-Jan and Patka, Peter",https://www.ncbi.nlm.nih.gov/pubmed/17139218,eng,,,"Study design: 
Multicenter prospective randomized trial.
Objective: 
To test the hypotheses that thoracolumbar AO Type A spine fractures without neurologic deficit, managed with short-segment posterior stabilization will show an improved radiographic outcome and at least the same functional outcome as compared with nonsurgically treated thoracolumbar fractures.
Summary of background data: 
There are various opinions regarding the ideal management of thoracolumbar Type A spine fractures without neurologic deficit. Both operative and nonsurgical approaches are advocated.
Methods: 
Patients were randomized for operative or nonsurgical treatment. Data sampling involved demographics, fracture classifications, radiographic evaluation, and functional outcome.
Results: 
Sixteen patients received nonsurgical therapy, and 18 received surgical treatment. Follow-up was completed for 32 (94%) of the patients after a mean of 4.3 years. At the end of follow-up, both local and regional kyphotic deformity was significantly less in the operatively treated group. All functional outcome scores (VAS Pain, VAS Spine Score, and RMDQ-24) showed significantly better results in the operative group. The percentage of patients returning to their original jobs was found to be significantly higher in the operative treated group.
Conclusions: 
Patients with a Type A3 thoracolumbar spine fracture without neurologic deficit should be treated by short-segment posterior stabilization."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
17054237,Operative versus non-operative treatment for thoracolumbar burst fractures without neurological deficit.,2006,1,18,The Cochrane database of systematic reviews,,,4,CD005079,"Yi, L and Jingping, B and Gele, J and Baoleri, X and Taixiang, W",https://www.ncbi.nlm.nih.gov/pubmed/17054237,eng,,,"Background: 
Spinal burst fractures result from the failure of both the anterior and the middle columns of the spine under axial compression loads. Conservative management is through bed rest, and immobilization with a brace once the acute symptoms have settled. Surgical treatment involves either anterior or posterior stabilization of the fracture with screws, often with decompression, an operation to remove bone fragments which have intruded into the vertebral canal.
Objectives: 
To compare operative with non-operative treatment for thoracolumbar burst fractures without neurological deficit.
Search strategy: 
We searched the Cochrane Bone, Joint and Muscle Trauma Group Specialized Register (May 2005), the Cochrane Central Register of Controlled Trials (The Cochrane Library Issue 2, 2005), MEDLINE (January 1966 to April 2005), EMBASE (January 1988 to April 2005), and the Chinese Biomedical Literature Database (CBM) available at http://cbm.imicams.ac.cn (January 1978 to April 2005). We also searched reference lists of articles, handsearched journals and conference proceedings, and contacted authors where necessary.
Selection criteria: 
Randomized controlled trials (RCTs) comparing operative with non-operative treatment of thoracolumbar burst fractures without neurological deficit.
Data collection and analysis: 
Two review authors assessed trial quality and extracted data independently. Pooling of data was not carried out as only one small, poor quality trial was included.
Main results: 
We included one trial comparing operative with non-operative treatment (53 participants). There was no statistically significant difference in pain and function-related outcomes, rates of return to work, radiographic findings or average length of hospitalization at final follow up. The rate of complications was higher for the patients treated operatively. The degree of kyphosis or the percentage of correction lost did not correlate with any clinical symptoms at the time of the final follow up. Average costs related to hospitalization and treatment in the operative group appeared to be more than in the non-operative group.
Authors' conclusions: 
There was no statistically significant difference on the functional outcome two years or more after therapy between operative and non-operative treatment for thoracolumbar burst fractures without neurological deficit. However, this review was able to include only one randomized controlled trial with a small sample size and poor quality, which precluded firm conclusions. More research with high quality trials is needed."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: Что-то не вышло"
17043863,The treatment for multilevel noncontiguous spinal fractures.,2007,1,1,International orthopaedics,1432-5195,31,5,647-52,"Lian, Xiao Feng and Zhao, Jie and Hou, Tie Sheng and Yuan, Jian Dong and Jin, Gen Yang and Li, Zhong Hai",https://www.ncbi.nlm.nih.gov/pubmed/17043863,eng,,,"We report the outcome of 30 patients with multilevel noncontiguous spinal fractures treated between 2000 and 2005. Ten cases were treated conservatively (group A), eight cases were operated on at only one level (group B), and 12 cases were treated surgically at both levels (group C). All cases were followed up for 14-60 months (mean 32 months). Initial mobilisation with a wheelchair or crutches in group A was 9.2 +/- 1.1 weeks, which was significantly longer than groups B and C with 6.8+/-0.7 weeks and 3.1 +/- 0.4 weeks, respectively. Operative time and blood loss in group C were significantly more than group B. The neurological deficit improved in six cases in group A (60%), six in group B (75%) and eight in group C (80%). Correction of kyphotic deformity was significantly superior in groups C and B at the operated level, and increasing deformity occurred in groups A and B at the non-operated level. From the results we believe that three treatment strategies were suitable for multilevel noncontiguous spinal fractures, and individualised treatment should be used in these patients. In the patients treated surgically, the clinical and radiographic outcomes are much better."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-LABELS: РИ? | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
16703901,Comparison of operative and nonoperative treatment for thoracolumbar burst fractures in patients without neurological deficit: a systematic review.,2006,1,1,Journal of neurosurgery. Spine,1547-5646,4,5,351-8,"Thomas, Kenneth C and Bailey, Christopher S and Dvorak, Marcel F and Kwon, Brian and Fisher, Charles",https://www.ncbi.nlm.nih.gov/pubmed/16703901,eng,,,"Object: 
Despite extensive published research on thoracolumbar burst fractures, controversy still surrounds which is the most appropriate treatment. The objective of this study was to evaluate the scientific literature on operative and nonoperative treatment of patients with thoracolumbar burst fractures and no neurological deficit.
Methods: 
In their search of the literature, the authors identified all possible relevant studies concerning thoracolumbar burst fracture without neurological deficit. Two independent observers performed study selection, methodological quality assessment, and data extraction in a blinded and objective manner for all papers identified during the search. In a synthesis of the literature, the authors obtained evidence for both operative and nonoperative treatments.
Conclusions: 
There is a lack of evidence demonstrating the superiority of one approach over the other as measured using generic and disease-specific health-related quality of life scales. There is no scientific evidence linking posttraumatic kyphosis to clinical outcomes. The authors found that there is a strong need for improved clinical research methodology to be applied to this patient population."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
16317530,"[Percutaneous dorsal versus open instrumentation for fractures of the thoracolumbar border. A comparative, prospective study].",2006,1,1,Der Unfallchirurg,1433-044X,109,4,297-305,"Grass, R and Biewener, A and Dickopf, A and Rammelt, St and Heineck, J and Zwipp, H",https://www.ncbi.nlm.nih.gov/pubmed/16317530,ger,,,"Study design: 
A prospective clinical study.
Objective: 
To evaluate whether a percutaneous dorsal instrumentation of thoracolumbar fractures prevents irreversible damage to the spinal muscles.
Methods: 
A total of 57 patients with thoracolumbar fractures (Th12-L4) were divided into two groups, comparable in terms of gender, fracture level, classification and surgical concept. In the first, 24/57 patients were treated using an open procedure (OP-G); in the second, 33/57 were treated via percutaneous dorsal instrumentation (PER-G). Fracture localisation and classification, accuracy of pedicle screw placement, perioperative blood loss, OR- and image converter time as well as muscle damage (needle-EMG) were evaluated.
Results: 
OR- and image converter time as well as the accuracy of pedicle screw placement were not statistically different between groups. The difference in perioperative blood loss [43 (10-90) ml (PER-G) vs [870 (570-1,200 ml (OP-G)] was statistically significant (P <0.005). Needle EMG revealed no muscle damage, and the physiological activity and muscle potentials were normal (PER-G). In the OP-G, polyphasic EMG signals were most common (80%), a sign of the drop-out of numerous motor units.
Conclusions: 
The open procedure caused permanent and significant damage to the strongest extensors of the autochthonus back musculature, the m. multifidus, which results from multisegment combined damage to the r. posterior nervi spinalis and muscle fibres. In contrast, percutaneous placement of an internal fixative reduces perioperative access morbidity causing little iatrogenic damage to back muscles and only a minor perioperative blood loss."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true, ""lumena27""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
16306834,Posterior fixation of thoracolumbar burst fracture: short-segment pedicle fixation versus long-segment instrumentation.,2005,1,1,Journal of spinal disorders & techniques,1539-2465,18,6,485-8,"Tezeren, Gunduz and Kuru, Ilhami",https://www.ncbi.nlm.nih.gov/pubmed/16306834,eng,,,"Objective: 
The treatment of thoracolumbar burst fracture is a controversial issue. Short-segment (SS) pedicle fixation has become a popular treatment option. However, there are several studies regarding the high rate of failure. The aim of this prospective study was to compare SS versus long-segment (LS) instrumentation.
Methods: 
For this purpose, 18 consecutive patients were assigned to two groups. Group 1 included nine patients treated by SS pedicle fixation, whereas group 2 included nine patients treated by LS instrumentation. SS instrumentation was pedicle fixation one level above and below the fractured vertebra. LS instrumentation was hook fixation (claw hooks attached to second upper vertebra and infralaminar hooks attached to first upper vertebra) above and pedicle fixation (pedicle screws attached to first and second lower vertebrae) below the fractured vertebra.
Results: 
As a result, measurements of local kyphosis, sagittal index, and anterior vertebral height compression showed that the LS group had a better outcome at final follow-up (P < 0.05). Also, the SS group had a 55% failure rate, whereas the LS group had prolonged operative time and increased blood loss. However, there was no difference between the two groups according to Low Back Outcome Score.
Conclusions: 
In conclusion, radiographic parameters demonstrated that LS instrumentation is a more effective management of thoracolumbar burst fractures. Nevertheless, clinical outcome was the same between the two groups. However, our conclusions were based on posterior-only surgery. Anterior column support would negate the need for LS fixation. Also, SS would have been more successful if two above and two below pedicle screws were used."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true}"
15690209,Management of traumatic thoracolumbar fractures: a systematic review of the literature.,2005,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,14,6,527-34,"van der Roer, Nicole and de Lange, Elly S M and Bakker, Fred C and de Vet, Henrica C W and van Tulder, Maurits W",https://www.ncbi.nlm.nih.gov/pubmed/15690209,eng,,,"The management of unstable traumatic thoracolumbar fractures without neurological deficits remains controversial. The objective of this study was to compare the effectiveness of operative and conservative treatment of unstable traumatic thoracolumbar fractures. PubMed was used to search for articles published from January 1992 to January 2003 using a variety of keywords. References were checked to identify additional studies. Inclusion criteria were: (1) traumatic lumbar, thoracic or thoracolumbar fractures, (2) unstable fractures without neurological deficits, (3) a comparison between operative and conservative treatment, (4) at least ten patients were included in the study. Seventeen studies were identified; four prospective and 13 retrospective studies. Sample sizes in 15 studies were relatively small (18--100 patients); two studies had larger sample sizes. Comparison among different studies was difficult due to insufficient description of interventions, different outcome measures, and different length of follow-up periods. The current literature does not provide a reliable answer to whether operative or conservative treatment is more effective for unstable traumatic thoracolumbar fractures. High quality randomised controlled trials are direly needed."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true, ""lumena27""=>true}"
15087804,"Surgical treatment of traumatic fractures of the thoracic and lumbar spine: a systematic review of the literature on techniques, complications, and outcome.",2004,1,1,Spine,,29,7,803-14,"Verlaan, J J and Diekerhof, C H and Buskens, E and van der Tweel, I and Verbout, A J and Dhert, W J A and Oner, F C",https://www.ncbi.nlm.nih.gov/pubmed/15087804,eng,,,"Study design: 
A systematic review of the literature, pertaining surgical treatment of traumatic thoracic and lumbar spine fractures, was performed.
Objectives: 
To provide information on surgical techniques for traumatic spine fracture management, their respective performance and complication rates, based on previously published information.
Summary of background data: 
The treatment of traumatic fractures of the thoracic and lumbar spine remains controversial. There is insufficient evidence in the literature to choose between the various surgical options. In absence of conclusive studies, a systematic review can be an alternative to obtain more convincing information.
Methods: 
Full-text papers from 1970 until 2001 were included if strict inclusion criteria were met. Five surgical subgroups were recognized: posterior short-segment (PS), posterior long-segment (PL), reports on both posterior short- and long-segment (PSL), anterior (A), and anterior combined with posterior (AP) techniques. Clearly defined and generally accepted parameters were scored and subsequently analyzed. The preoperative injury severity of the surgical groups was compared. The neurologic, radiologic, and functional outcome and complications of all groups were assessed.
Results: 
A total of 132 papers, the majority being retrospective case-series, were included representing 5,748 patients. The preoperative injury severity revealed an inequality between the subgroups. Partial neurologic deficits had the potential to resolve irrespective of treatment choice. None of the five techniques used was able to maintain the corrected kyphosis angle. The functional outcome after surgery seems to be better than generally believed. Complications are relatively rare.
Conclusions: 
In general, surgical treatment of traumatic spine fractures is safe and effective. Surgical techniques can only be compared using randomized controlled trials."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true}"
14628199,The effect of transpedicular screw misplacement on late spinal stability.,2003,1,1,Acta neurochirurgica,0942-0940,145,11,949-54; discussion 954-5,"Açikbaş, S C and Arslan, F Y and Tuncer, M R",https://www.ncbi.nlm.nih.gov/pubmed/14628199,eng,,,"Background: 
In this article the authors investigated the consequences of misplaced thoracolumbar pedicle screws on late spinal stability.
Method: 
This study consisted of 16 patients with screws in the proper position (Group A) and a further 16 patients with screw misplacement (Group B) who had previously undergone transpedicular screw fixation following thoracolumbar injury. The authors retrospectively evaluated the bone fusion, anterior height of the fractured vertebrae and the kyphotic deformity on postoperative early neutral, and on postoperative long-term neutral and dynamic radiographs in both groups. The results and in addition a back pain questionnaire were compared within each group, and also between groups A and B.
Findings: 
The decreased anterior height of the fractured vertebrae and the increased degree of kyphosis on postoperative early radiographs in group B demonstrated that the correction of the deformity was inadequate in patients with screw misplacement. Furthermore, an additional increase in the degree of kyphosis on long-term neutral radiographs indicated a significant progression in late kyphotic deformity in group B, whereas it was not seen in group A. The evidence of significant motion on neutral-flexion and flexion-extension long-term radiographs demonstrated impaired stability in group B, whilst it was only evident in neutral-flexion radiographs in group A. Moreover, moderate to severe back pain was commonly reported by patients in group B and correlated with lack of bony fusion and significant motion.
Interpretation: 
The authors conclude that the screw misplacement decreased the original spinal stability provided by the instrumentation. Therefore, correct placement of pedicle screws is required to maintain long-term spinal stability."," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
11880843,Point of view.,2002,1,1,Spine,,27,5,548,"Poynton, Ashley R",https://www.ncbi.nlm.nih.gov/pubmed/11880843,eng,,,," RAYYAN-INCLUSION: {""Pavel""=>false, ""dursunov.eldar97""=>true} | RAYYAN-EXCLUSION-REASONS: шаг 9 - НСО или НРИ [Records Excluded Step 9a NSR or NRS]"
11806392,The effect of transpedicular intracorporeal grafting in the treatment of thoracolumbar burst fractures on canal remodeling.,2001,1,1,"European spine journal : official publication of the European Spine Society, the European Spinal Deformity Society, and the European Section of the Cervical Spine Research Society",1432-0932,10,6,512-6,"Alanay, A and Acaroğlu, E and Yazici, M and Aksoy, C and Surat, A",https://www.ncbi.nlm.nih.gov/pubmed/11806392,eng,,,"Short-segment posterior instrumentation for the treatment of thoracolumbar burst fractures has been reported with a high rate of failure. Transpedicular intracorporeal grafting in combination with short-segment instrumentation has been offered as an alternative to prevent failure. However, concern still remains about the potential complication of further canal narrowing or failure of remodeling with this technique. The purpose of this prospective, randomized, controlled study is to evaluate the effect of transpedicular intracorporeal grafting on spinal canal restoration and remodeling in a group of patients treated with short-segment instrumentation for thoracolumbar burst fractures. Twenty-one patients with thoracolumbar burst fractures were randomised into transpedicular grafting (TPG) (n=11) and non-transpedicular grafting (NTPG) (n=10) groups, and were prospectively followed for an average of 50 months (range 25-85 months). Groups were similar in age, type of fracture, load sharing classification and kyphotic deformity. Preoperative, postoperative and follow-up computed tomographic (CT) images through the level of pedicles were obtained, corrected for differences in magnification, and digitized. Areas of the spinal canals were measured and normalized by the estimated area at that level (average of adjacent levels). Average kyphosis was 19.7 degrees+/-6.2 degrees at presentation, was corrected to 1.9 degrees+/-4.9 degrees by operation, but was found to have deteriorated to 9.1 degrees+/-6.4 degrees at final follow-up. There were no differences between groups regarding the evolution of sagittal deformity. Spinal canal narrowing was 38.5+/-18.2% at presentation, 22.1+/-19.8% postoperatively, and it further improved to -2.5+/-16.7% at follow-up, similar for both groups. Our results demonstrate that transpedicular intracorporeal grafting in the treatment of burst fractures does not have a detectable effect on the rate of reconstruction of the canal area or on remodeling. Spinal canal remodeling was observed to occur in all patients regardless of grafting."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true}"
11569156,[Loss of correction after dorsal stabilization of burst fractures of the thoracolumbar junction. The role of transpedicular spongiosa plasty].,2001,1,1,Der Unfallchirurg,1433-044X,104,8,742-7,"Wälchli, B and Heini, P and Berlemann, U",https://www.ncbi.nlm.nih.gov/pubmed/11569156,ger,,,"Short segment pedicle instrumentation for thoracolumbar burst fracture is known to fail due to lack of anterior support. Additional transpedicular grafting and dorsolateral fusion were offered to prevent its failure. The purpose of this study was to analyse the clinical and radiological outcome in two identical groups of patients treated with short segment pedicle instrumentation and posterolateral fusion with and without inter- and intracorporal transpedicular bone grafting. The clinical and radiological results of two identical groups of patients with thoracolumbar burst fractures were analysed. 15 patients (2 f, 13 m), mean age 35 years, were treated with bisegmental fixation with the fixateur interne and unisegmental fusion. Further 15 patients (3 f, 12 m), mean age 34 years, obtained additional intra- and intercorporal bone grafting. The implants were removed 15 resp. 13 months post surgery. Latest clinical and radiological follow-up was at 61/24 months. The clinical results were identical in both groups. Radiological measurements showed a significant loss of correction for all three measured angles (vertebral kyphosis, unisegmental kyphosis and bisegmental kyphosis) in both groups. However, patients with transpedicular bone grafting showed less loss of bony, vertebral kyphosis. Neither dorsolateral fusion nor dorsolateral fusion with transpedicular bone grafting could prevent loss of angular corrections."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true}"
11154543,Short-segment pedicle instrumentation of thoracolumbar burst fractures: does transpedicular intracorporeal grafting prevent early failure?,2001,1,15,Spine,,26,2,213-7,"Alanay, A and Acaroglu, E and Yazici, M and Oznur, A and Surat, A",https://www.ncbi.nlm.nih.gov/pubmed/11154543,eng,,,"Study design: 
A prospective, randomized study comparing two treatment methods for thoracolumbar burst fractures: short-segment instrumentation with transpedicular grafting and the same procedure without transpedicular grafting.
Objective: 
To evaluate the efficacy of transpedicular grafting in preventing failure of short-segment fixation for the treatment of thoracolumbar burst fractures.
Summary of background data: 
Short-segment pedicle instrumentation for thoracolumbar burst fractures is known to fail early because of the absence of anterior support. Additional transpedicular grafting has been offered as an alternative to prevent this failure. However, there is controversy about the results of transpedicular grafting.
Methods: 
Twenty patients with thoracolumbar burst fractures were included in the study. The inclusion criterion was the presence of fractures through the T11-L3 vertebrae without neurologic compromise. The patients were randomized by a simple method into two groups. Group 1 patients were treated using short-segment instrumentation with transpedicular grafting (TPG) (n = 10), and Group 2 patients were treated by short-segment fixation alone (NTPG) (n = 10). Clinical (Likert's questionnaire) and radiologic (sagittal index, percentage of anterior body height compression, and local kyphosis) outcomes were analyzed.
Results: 
The two groups were similar in age, follow-up period, and severity of the deformity and fracture. The postoperative and follow-up sagittal index, percentage of anterior body height compression, and average correction loss in local kyphosis in both groups were not significantly different. The failure rate, defined as an increase of 10 degrees or more in local kyphosis and/or screw breakage, was also not significantly different (TPG = 50%, NTPG = 40%, P = 0.99).
Conclusions: 
Short-segment transpedicular instrumentation of thoracolumbar burst fractures is associated with a high rate of failure that cannot be decreased by additional transpedicular intracorporeal grafting."," RAYYAN-INCLUSION: {""Pavel""=>true, ""dursunov.eldar97""=>true}"
