,TP,Title,URL
4921,,"ПРЕИМУЩЕСТВА ТАРГЕТНОЙ ТЕРАПИИ ПРИ
ОСТЕОПОРОЗЕ",https://elibrary.ru/item.asp?id=26630632
4922,,"CLINICAL, NOSOLOGICAL AND ANATOMICAL
ASPECTS OF MINE-BLAST TRAUMA
VICTIMS ON THE EARLY HOSPITAL
CARE
STAGE IN MODERN WARFARE (CASE
STUDY: ANTI-TERRORIST OPERATION
IN
EASTERN UKRAINE)",https://elibrary.ru/item.asp?id=26631103
4923,,"ОСОБЛИВОСТІ УМОВ ПРАЦІ ТА ВПЛИВ ЇХ НА
ЗДОРОВ”Я ПРАЦІВНИКІВ ЛЕГКОЇ
ПРОМИСЛОВОСТІ",https://elibrary.ru/item.asp?id=26622673
4924,,"GENERAL AND SPECIFIC PATHOLOGICAL
ENDOCRINE PROCESSES THAT ACCOMPANY
DEVELOPMENT OF SKELETON OSTEOPOROTIC CHANGES",https://elibrary.ru/item.asp?id=26623349
4925,,"ФУНКЦИОНАЛЬНАЯ ДИАГНОСТИКА И ИГЛОРЕФЛЕКСОТЕРАПИЯ У ПАЦИЕНТОВ С ОСТЕОХОНДРОЗОМ ШЕЙНОГО ОТДЕЛА ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26620040
4926,,"ЭФФЕКТЫ ИСПОЛЬЗОВАНИЯ МЕСТНОЙ ГИПОТЕРМИИ
ПРИ ТРАВМЕ СПИННОГО МОЗГА
У
СОБАК",https://elibrary.ru/item.asp?id=26620399
4927,,"ОЦЕНКА ИНФОРМА­ТИВНОСТИ ЭЛЕКТРОФИЗИОЛОГИЧЕСКИХ ПАРАМЕТРОВ В ДИАГНОСТИКЕ НАРУШЕНИЙ ФУНКЦИЙ СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=26595417
4928,,"ХИРУРГИЧЕСКОЕ ЛЕЧЕНИЕ ТРАВМАТИЧЕСКОГО
СТЕНОЗА ПОЗВОНОЧНОГО КАНАЛА
ГРУДОПОЯСНИЧНОЙ ЛОКАЛИЗАЦИИ",https://elibrary.ru/item.asp?id=26598163
4929,,"ПАТОГЕНЕТИЧЕСКИЕ МЕХАНИЗМЫ РЕПАРАТИВНОГО
ОСТЕОГЕНЕЗА ПРИ СОЧЕТАННОЙ
ТРАВМЕ",https://elibrary.ru/item.asp?id=26598169
4930,,"ЛЕТАЛЬНОСТЬ ПОСЛЕ НЕЙРОАКСИАЛЬНОЙ
АНЕСТЕЗИИ",https://elibrary.ru/item.asp?id=26598190
4931,,"КОМПЛЕКСЫ ФИЗИЧЕСКОЙ ПОДГОТОВКИ ДЛЯ
СТУДЕНТОВ, СТРАДАЮЩИХ ТРАВМАТИЧЕСКОЙ БОЛЕЗНЬЮ СПИННОГО МОЗГА В ПОЗДНЕМ ПЕРИОДЕ",https://elibrary.ru/item.asp?id=26600001
4932,,"ЭФФЕКТИВНОСТЬ БОТУЛИНОТЕРАПИИ В ЛЕЧЕНИИ
СПАСТИЧНОСТИ ВЕРХНЕЙ КОНЕЧНОСТИ
У
ПАЦИЕНТОВ С ЧЕРЕПНО-МОЗГОВОЙ
ТРАВМОЙ",https://elibrary.ru/item.asp?id=26605662
4933,,"ИСПОЛЬЗОВАНИЕ ЛАПАРОСКОПИЧЕСКОГО
МАНУАЛЬНО-АССИСТИРОВАННОГО
КОМБИНИРОВАННОГО ДОСТУПА ПРИ
ОПЕРАЦИЯХ НА ЛЕВОЙ ПОЛОВИНЕ
ОБОДОЧНОЙ И НА ПРЯМОЙ КИШКЕ
У
ПАЦИЕНТОВ СО СЛОЖНОЙ ХИРУРГИЧЕСКОЙ
АНАТОМИЕЙ",https://elibrary.ru/item.asp?id=26607221
4934,,"ЛЕЧЕНИЕ И ПРОФИЛАКТИКА ПОСТМЕНОПАУЗАЛЬНОГО ОСТЕОПОРОЗА",https://elibrary.ru/item.asp?id=26592394
4935,,"СОВЕРШЕНСТВОВАНИЕ И РАЗВИТИЕ ПРИЕМОВ
ДИАГНОСТИКИ И ЛЕЧЕНИЯ ТРАВМ
ГРУДНОЙ
КЛЕТКИ В ТУРКМЕНИСТАНЕ",https://elibrary.ru/item.asp?id=26587943
4936,,"МИНЕРАЛЬНАЯ ПЛОТНОСТЬ КОСТНОЙ ТКАНИ И
КОСТНЫЙ ОБМЕН ПРИ ХРОНИЧЕСКОЙ
СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ",https://elibrary.ru/item.asp?id=26569503
4937,,"МОРФОЛОГИЯ СИМПАТИЧЕСКИХ УЗЛОВ СОБАК ПРИ
ТРАВМЕ СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=26565993
4938,,"О ПРОБЛЕМЕ РАЗРАБОТКИ СРЕДСТВ СНИЖЕНИЯ
ТРАВМООПАСНОСТИ ПРИ ОРГАНИЗАЦИИ
ЗАНЯТИЙ ПО МОТОФРИСТАЙЛУ",https://elibrary.ru/item.asp?id=26561254
4939,,"ТРАНСФОРАМИНАЛЬНЫЕ И ТРАНССАКРАЛЬНЫЕ
БЛОКАДЫ ПРИ СТЕНОЗЕ ПОЯСНИЧНОГО
ОТДЕЛА ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26528998
4940,,"ОСТРЫЕ ТРАВМАТИЧЕСКИЕ СУБДУРАЛЬНЫЕ
ГИДРОМЫ. ДЕЙСТВИТЕЛЬНО ЛИ
СУБДУРАЛЬНЫЕ?""",https://elibrary.ru/item.asp?id=26529816
4941,,"ОТДАЛЕННЫЕ РЕЗУЛЬТАТЫ ЛЕЧЕНИЯ ПАЦИЕНТОВ
С ПЕРЕЛОМАМИ ПОЗВОНКОВ В ШЕЙНОМ
ОТДЕЛЕ ПОЗВОНОЧНИКА С ПРИМЕНЕНИЕМ
КОРАЛЛ-ОСНОВАННОГО ОСТЕОЗАМЕЩАЮЩЕГО
МАТЕРИАЛА BONEMEDIK-S""""",https://elibrary.ru/item.asp?id=26506839
4942,,"НЕЙРОПРОТЕКТОРНОЕ ДЕЙСТВИЕ НОВЫХ
ПРОИЗВОДНЫХ ПИРИМИДИНА ПРИ
ЭКСПЕРИМЕНТАЛЬНОЙ ТРАВМЕ СПИННОГО
МОЗГА КРЫСЫ",https://elibrary.ru/item.asp?id=26512289
4943,,"ФАРМАКОТЕРАПИЯ ОСТЕОПОРОЗА: КОМПЛЕКСНОЕ
ИСПОЛЬЗОВАНИЕ КАЛЬЦИТОНИНА
ЛОСОСЯ",https://elibrary.ru/item.asp?id=26498799
4944,,"ХИЛОТОРАКС В ПРАКТИКЕ ТОРАКАЛЬНОГО И
СЕРДЕЧНО-СОСУДИСТОГО ХИРУРГА",https://elibrary.ru/item.asp?id=26504449
4945,,"ЛЕЧЕНИЕ МЕСТНЫХ ЛУЧЕВЫХ ПОВРЕЖДЕНИЙ У
БОЛЬНЫХ РАКОМ МОЛОЧНОЙ ЖЕЛЕЗЫ",https://elibrary.ru/item.asp?id=26492726
4946,,"КЛИНИЧЕСКАЯ ЦЕННОСТЬ ЦИФРОВОЙ РЕНТГЕНОЛОГИЧЕСКОЙ ДИАГНОСТИКИ ЗАБОЛЕВАНИЙ И ТРАВМ ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=26470888
4947,,"ДИФФЕРЕНЦИАЛЬНАЯ ДИАГНОСТИКА СПИНАЛЬНОЙ
МЫШЕЧНОЙ АМИОТРОФИИ ПЕРВОГО
ТИПА",https://elibrary.ru/item.asp?id=26470921
4948,,"НОВЫЕ АНАЛОГИ КСИМЕДОНА ДЛЯ СТИМУЛИРОВАНИЯ ПОСТТРАВМАТИЧЕСКОЙ РЕГЕНЕРАЦИИ СПИННОГО МОЗГА КРЫСЫ",https://elibrary.ru/item.asp?id=26471654
4949,,"ОПУХОЛИ ГРУДНОЙ СТЕНКИ У СОБАК И КОШЕК И
ИХ ЛЕЧЕНИЕ ПУТЕМ РАДИКАЛЬНОГО
ИССЕЧЕНИЯ",https://elibrary.ru/item.asp?id=26477296
4950,,"МЕТОДИКА УСТАНОВКИ АЦЕТАБУЛЯРНОГО
КОМПОНЕНТА ЭНДОПРОТЕЗА ТАЗОБЕДРЕННОГО СУСТАВА В УСЛОВИЯХ ОСТЕОПОРОЗА ПРИ ПОСЛЕДСТВИЯХ ТРАВМ",https://elibrary.ru/item.asp?id=26480903
4951,,"ВОЗМОЖНОСТИ КОЛИЧЕСТВЕННОЙ ОЦЕНКИ
ЛУЧЕВЫХ ПОВРЕЖДЕНИЙ ЛЕГКИХ
МЕТОДОМ
КОМПЬЮТЕРНОЙ ТОМОГРАФИИ",https://elibrary.ru/item.asp?id=26460415
4952,,"MINERAL DENSITY AND QUANTITY OF BONE,
PARAMETERS OF BODY COMPOSITION
IN
POSTMENOPAUSAL WOMEN",https://elibrary.ru/item.asp?id=26462808
4953,,"ЭТАПНАЯ РЕАБИЛИТАЦИЯ БОЛЬНЫХ С
ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ
ТРАВМОЙ
В
УСЛОВИЯХ САКСКОГО ВОЕННОГО
КЛИНИЧЕСКОГО САНАТОРИЯ ИМ.
Н.И.ПИРОГОВА",https://elibrary.ru/item.asp?id=26458360
4954,,"СТРУКТУРА ШОКОГЕННОЙ ТРАВМЫ У ПОСТРАДАВШИХ, ПОСТУПИВШИХ В ТРАВМОЦЕНТР ПЕРВОГО УРОВНЯ ГОРОДА АРХАНГЕЛЬСКА",https://elibrary.ru/item.asp?id=26436207
4955,,"ОСНОВЫ ДИДАКТИКИ ТЕМЫ ПЕРЕЛОМЫ""
УЧЕБНОГО МОДУЛЯ ""ПЕРВАЯ (ДОВРАЧЕБНАЯ ЭКСТРЕННАЯ) ПОМОЩЬ ПРИ ТРАВМАХ",
4956,,"АНАЛИЗ ОПЫТА ПРИМЕНЕНИЯ УГЛЕРОДНЫХ
НАНОСТРУКТУРНЫХ ИМПЛАНТАТОВ
В
ТРАВМАТОЛОГИИ И ОРТОПЕДИИ",https://elibrary.ru/item.asp?id=26421477
4957,,"ВЕНТРАЛЬНЫЕ ДЕКОМПРЕССИВНО-СТАБИЛИЗИРУЮЩИЕ ОПЕРАЦИИ В ЭТАПНОМ МАЛОИНВАЗИВНОМ ХИРУРГИЧЕСКОМ ЛЕЧЕНИИ ВЗРЫВНЫХ ПЕРЕЛОМОВ НИЖНИХ ГРУДНЫХ И ПОЯСНИЧНЫХ ПОЗВОНКОВ",https://elibrary.ru/item.asp?id=26421819
4958,,"ХАРАКТЕРИСТИКА КАЧЕСТВА ЖИЗНИ БОЛЬНЫХ С
ТРАВМОЙ ПОЗВОНОЧНИКА, ТАЗА
И
ПОВРЕЖДЕНИЯМИ СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=26394710
4959,,"ИЗМЕРИТЕЛЬ НЕЗАВИСИМОСТИ ПРИ ПОВРЕЖДЕНИЯХ СПИННОГО МОЗГА (SCIM III). ПОДГОТОВКА РУССКОЯЗЫЧНОЙ ВЕРСИИ",https://elibrary.ru/item.asp?id=26384011
4960,,"РАБОЧАЯ КЛАССИФИКАЦИЯ ТРАВМАТИЧЕСКИХ
СТЕНОЗОВ ПОЗВОНОЧНОГО КАНАЛА
ДЛЯ
ПОВРЕЖДЕНИЙ НИЖНЕГРУДНОГО
И
ПОЯСНИЧНОГО ОТДЕЛОВ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26374310
4961,,"СОКРАТИТЕЛЬНАЯ ФУНКЦИЯ И МЕТАБОЛИЗМ
МИОКАРДА В РАННИЕ СРОКИ ПОСЛЕ
ПРЕДЕЛЬНО ДОПУСТИМОЙ РЕЗЕКЦИИ
ПЕЧЕНИ У КРЫС",https://elibrary.ru/item.asp?id=26375870
4962,,"БЕЗОПАСНОСТЬ ДОЛГОСРОЧНОГО ИСПОЛЬЗОВАНИЯ
АЛЬФАКАЛЬЦИДОЛА ПРИ ПЕРВИЧНЫХ
ФОРМАХ СИСТЕМНОГО ОСТЕОПОРОЗА
У
МУЖЧИН",https://elibrary.ru/item.asp?id=26370630
4963,,"КОМПЬЮТЕРНАЯ СТАБИЛОМЕТРИЯ В ДИАГНОСТИКЕ
ПОСТУРАЛЬНЫХ НАРУШЕНИЙ У ДЕТЕЙ
С
НЕОСЛОЖНЕННЫМИ КОМПРЕССИОННЫМИ
ПЕРЕЛОМАМИ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26366303
4964,,"ЭКСПЕРТНАЯ ОЦЕНКА SB-CИНДРОМА",https://elibrary.ru/item.asp?id=26367381
4965,,"МЕТОДОЛОГИЯ ЭНДОСКОПИЧЕСКИХ ИССЛЕДОВАНИЙ
ОРГАНОВ ГРУДНОЙ ПОЛОСТИ У
МЕЛКИХ
ДОМАШНИХ ЖИВОТНЫХ НА ПРИМЕРЕ
48
СЛУЧАЕВ",https://elibrary.ru/item.asp?id=26367667
4966,,"О ЛОКАЛИЗАЦИИ ПЕРЕЛОМОВ РЕБЕР ПРИ
ПОВТОРНОЙ КОМПРЕССИИ И КОМБИНИРОВАННОЙ ТРАВМЕ ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=26349956
4967,,"СПОСОБ ВЫПОЛНЕНИЯ ПЕРИАЦЕТОБУЛЯРНОЙ
ТРОЙНОЙ ОСТЕОТОМИИ ТАЗА У
ПОДРОСТКОВ",https://elibrary.ru/item.asp?id=26348285
4968,,"КОМБИНИРОВАННЫЕ МЕХАНОХОЛОДОВЫЕ И
МЕХАНООЖОГОВЫЕ ПОВРЕЖДЕНИЯ
В
СТРУКТУРЕ ПОСТРАДАВШИХ ПРИ
МОРСКИХ
КАТАСТРОФАХ",https://elibrary.ru/item.asp?id=26341585
4969,,"ОСОБЕННОСТИ ПОВРЕЖДЕНИЙ ЗАДНЕГО ОТДЕЛА
СТОПЫ У ПАЦИЕНТОВ С СОЧЕТАННОЙ
ТРАВМОЙ",https://elibrary.ru/item.asp?id=26341768
4970,,"ГРУППЫ И ФАКТОРЫ РИСКА РАЗВИТИЯ ИНФЕКЦИЙ
ДЫХАТЕЛЬНЫХ ПУТЕЙ В ОТДЕЛЕНИИ
РЕАНИМАЦИИ",https://elibrary.ru/item.asp?id=26330967
4971,,"ПРИМЕНЕНИЕ ПРЕГАБАЛИНА ДЛЯ ЛЕЧЕНИЯ
ПЕРИФЕРИЧЕСКОЙ И ЦЕНТРАЛЬНОЙ
НЕЙРОПАТИЧЕСКОЙ БОЛИ У ВЗРОСЛЫХ
(НАУЧНЫЙ ОБЗОР)",https://elibrary.ru/item.asp?id=26330982
4972,,"THE MODEL OF LATERAL SPINAL CORD
HEMISECTION. PART I. THE TECHNICAL,
PATHOMORPHOLOGICAL, CLINICAL
AND
EXPERIMENTAL PECULIARITIES",https://elibrary.ru/item.asp?id=26337684
4973,,"БИОЛОГИЧЕСКИЕ МЕХАНИЗМЫ СПЕЦИФИЧЕСКИХ
СПОРТИВНЫХ ТРАВМ ПОЗВОНОЧНИКА
У
СПОРТСМЕНОВ (ВИДЫ СПОРТА,
ВКЛЮЧАЮЩИЕ БРОСКИ И ВРАЩЕНИЯ,
И
КОНТАКТНЫЕ ВИДЫ СПОРТА)",https://elibrary.ru/item.asp?id=26323518
4974,,"ДИНАМИКА ВОССТАНОВИТЕЛЬНОГО ПЕРИОДА У
КРЫС, ПЕРЕНЕСШИХ ТОТАЛЬНУЮ
ИШЕМИЮ
ГОЛОВНОГО МОЗГА",https://elibrary.ru/item.asp?id=26297018
4975,,"РЕТРОПЕРИТОНЕОСКОПИЧЕСКОЕ ДРЕНИРОВАНИЕ
АБСЦЕССА ПОДВЗДОШНО-ПОЯСНИЧНОЙ
МЫШЦЫ (КЛИНИЧЕСКИЙ СЛУЧАЙ)",https://elibrary.ru/item.asp?id=26293920
4976,,"РЕЗОЛЮЦИЯ РОССИЙСКОГО НАУЧНОГО
ЭКСПЕРТНОГО СОВЕТА ПО СОВЕРШЕНСТВОВАНИЮ ПОДХОДОВ К ТЕРАПИИ ОСТЕОПОРОЗА",https://elibrary.ru/item.asp?id=26294659
4977,,"ГИПОФОСФАТАЗИЯ У ВЗРОСЛЫХ: КЛИНИЧЕСКИЕ
СЛУЧАИ И ОБЗОР ЛИТЕРАТУРЫ",https://elibrary.ru/item.asp?id=26294668
4978,,"ОБЪЕКТИВНАЯ ОЦЕНКА ТЯЖЕСТИ ТРАВМЫ
ГРУДНОГО, ПОЯСНИЧНОГО ОТДЕЛОВ
ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26299753
4979,,"ХИРУРГИЧЕСКОЕ ЛЕЧЕНИЕ ПОВРЕЖДЕНИЙ НИЖНИХ
ГРУДНЫХ И ПОЯСНИЧНЫХ ПОЗВОНКОВ
АВТОРСКИМИ СИСТЕМАМИ ТРАНСПЕДИКУЛЯРНОЙ ФИКСАЦИИ",https://elibrary.ru/item.asp?id=26302339
4980,,"ПРОГНОСТИЧЕСКАЯ ЗНАЧИМОСТЬ МОНИТОРИНГА
РЕСПИРАТОРНОЙ БИОМЕХАНИКИ
В
ДИФФЕРЕНЦИРОВАННОЙ ТЕРАПИИ
ВЕНТИЛЯТОР-АССОЦИИРОВАНННЫХ
ЛЕГОЧНЫХ ОСЛОЖНЕНИЙ У ПАЦИЕНТОВ
С
ТЯЖЕЛОЙ СОЧЕТАННОЙ ТРАВМОЙ С
ПОРАЖЕНИЕМ ОРГАНОВ ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=26283597
4981,,"СОВРЕМЕННЫЕ МЕТОДЫ ДИАГНОСТИКИ И ЛЕЧЕНИЯ
ОБТУРАЦИИ ПИЩЕВОДА У МЕЛКИХ
ДОМАШНИХ ЖИВОТНЫХ",https://elibrary.ru/item.asp?id=26288978
4982,,"СЛУЧАЙ ЛЕЧЕНИЯ ЗЕЛЕНОЙ ИГУАНЫ С
КОМПРЕССИОННЫМ ПЕРЕЛОМОМ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26289950
4983,,"ДИАГНОСТИКА ЛЕГОЧНО-ПОЧЕЧНОГО СИНДРОМА У
БОЛЬНЫХ МОЛОДОГО ВОЗРАСТА
С
ПОДОЗРЕНИЕМ НА ВНЕБОЛЬНИЧНУЮ
ПНЕВМОНИЮ",https://elibrary.ru/item.asp?id=26279642
4984,,"ВОСПИТАННИК КАФЕДРЫ НЕРВНЫХ БОЛЕЗНЕЙ
ВОЕННО-МЕДИЦИНСКОЙ АКАДЕМИИ
И.Я.
РАЗДОЛЬСКИЙ - ЯРКИЙ И САМОБЫТНЫЙ
ИССЛЕДОВАТЕЛЬ И ВРАЧЕВАТЕЛЬ
(К
125-ЛЕТИЮ СО ДНЯ РОЖДЕНИЯ)",https://elibrary.ru/item.asp?id=26280231
4985,,"ПЕРСПЕКТИВНЫЕ НАПРАВЛЕНИЯ РАЗВИТИЯ
МЕДИКО-СОЦИАЛЬНОЙ ПОМОЩИ ПРИ
ТРАВМАТИЧЕСКИХ ПОВРЕЖДЕНИЯХ
ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26280586
4986,,"ОСОБЕННОСТИ ТОРАКОСКОПИЧЕСКИХ ОПЕРАЦИЙ
ПРИ ПРОВЕДЕНИИ ОСТЕОСИНТЕЗА
РЕБЕР
У
ПАЦИЕНТОВ С ЗАКРЫТОЙ ТРАВМОЙ
ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=26255255
4987,,"УЛЬТРАЗВУКОВОЕ ИССЛЕДОВАНИЕ В ДИАГНОСТИКЕ ПОСТТРАВМАТИЧЕСКИХ АБСЦЕССОВ ПЕЧЕНИ И КОНТРОЛЕ МИНИ-ИНВАЗИВНЫХ ЛЕЧЕБНЫХ ВМЕШАТЕЛЬСТВ",https://elibrary.ru/item.asp?id=26239168
4988,,"К ВОРПРОСУ О МЯГКОТКАННОЙ ТРАВМЕ ШЕЙНОГО
ОТДЕЛА ПОЗВОНОЧНИКА У НОВОРОЖДЕННЫХ",https://elibrary.ru/item.asp?id=26246739
4989,,"ОБЗОР МЕТОДОВ ВОССТАНОВЛЕНИЯ ПРОВОДИМОСТИ ТРАВМИРОВАННОГО УЧАСТКА СПИННОГО МОЗГА СОЧЕТАНИЕМ КОМБИНИРОВАННЫХ ПУТЕЙ ВОССТАНОВЛЕНИЯ ПОВРЕЖДЕННОГО УЧАСТКА И СТИМУЛЯЦИИ РЕГЕНЕРАЦИИ АКСОНОВ",https://elibrary.ru/item.asp?id=26246768
4990,,"МОРФОФЕНОТИПИЧЕСКИЕ ХАРАКТЕРИСТИКИ
МИКРОГЛИИ НА РАЗНЫХ СРОКАХ
КУЛЬТИВИРОВАНИЯ И ПРИ ТРАНСПЛАНТАЦИИ В ОБЛАСТЬ ТРАВМЫ СПИННОГО МОЗГА КРЫС",https://elibrary.ru/item.asp?id=26250340
4991,,"ВЛИЯНИЕ КОМПЛЕКСА ПРОФИЛАКТИЧЕСКИХ
УПРАЖНЕНИЙ НА СОСТОЯНИЕ СПИНЫ
ЮНЫХ
ФЕХТОВАЛЬЩИКОВ",https://elibrary.ru/item.asp?id=26223619
4992,,"РОЛЬ ЭПИДУРАЛЬНОГО АДГЕЗИОЛИЗА В ЛЕЧЕНИИ
НЕЙРОКОМПРЕССИОННОГО БОЛЕВОГО
СИНДРОМА ПОЯСНИЧНО-КРЕСТЦОВОГО
ОТДЕЛА ПОЗВОНОЧНИКА ПРИ ДЕГЕНЕРАТИВНО-ДИСТРОФИЧЕСКИХ ЗАБОЛЕВАНИЯХ",https://elibrary.ru/item.asp?id=26232400
4993,,"БИФОСФОНАТЫ В ПРОФИЛАКТИКЕ РАЗВИТИЯ
КОСТНЫХ ОСЛОЖНЕНИЙ У БОЛЬНЫХ
МЕТАСТАТИЧЕСКИМ КАСТРАЦИОННО-РЕЗИСТЕНТНЫМ РАКОМ ПРЕДСТАТЕЛЬНОЙ ЖЕЛЕЗЫ",https://elibrary.ru/item.asp?id=26233782
4994,,"ПРОБЛЕМЫ НЕЙРОРЕАБИЛИТАЦИИ В КАЗАХСТАНЕ",https://elibrary.ru/item.asp?id=26233826
4995,,"ХИРУРГИЧЕСКОЕ ЛЕЧЕНИЕ ВРОЖДЕННОЙ
ВОРОНКООБРАЗНОЙ ДЕФОРМАЦИИ
ГРУДНОЙ
КЛЕТКИ У ДЕТЕЙ И ПОДРОСТКОВ
В
КУЗБАССКОМ РЕГИОНЕ",https://elibrary.ru/item.asp?id=26235568
4996,,"ДИАГНОСТИКА И ЛЕЧЕНИЕ ПОВРЕЖДЕНИЯ
ДИАФРАГМЫ У РЕБЕНКА С ПОЛИТРАВМОЙ",https://elibrary.ru/item.asp?id=26235569
4997,,"СЛУЧАЙ УСПЕШНОГО КОМПЛЕКСНОГО ЛЕЧЕНИЯ
ПАЦИЕНТА С ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ ТРАВМОЙ НА ШЕЙНОМ УРОВНЕ",https://elibrary.ru/item.asp?id=26235570
4998,,"ЗАСТАРЕЛОЕ ПОВРЕЖДЕНИЕ ПЕРЕХОДНОГО
ГРУДОПОЯСНИЧНОГО ОТДЕЛА ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=26235864
4999,,"МЕЖДУНАРОДНЫЕ СТАНДАРТЫ НЕВРОЛОГИЧЕСКОЙ
КЛАССИФИКАЦИИ ТРАВМЫ СПИННОГО
МОЗГА
(ШКАЛА ASIA/ISNCSCI, ПЕРЕСМОТР
2015
ГОДА)",https://elibrary.ru/item.asp?id=26235865
5000,,"IN VIVO РЕПОПУЛЯЦИЯ КСЕНОГЕННОГО
БЕСКЛЕТОЧНОГО МАТРИКСА В СИСТЕМНОЙ
ЦИРКУЛЯЦИИ",https://elibrary.ru/item.asp?id=26215531
5001,,"СТИМУЛЯЦИЯ ПОСТТРАВМАТИЧЕСКОЙ РЕГЕНЕРАЦИИ СЕДАЛИЩНОГО НЕРВА КРЫСЫ ПРИ КСЕНОТРАНСПЛАНТАЦИИ МУЛЬТИПОТЕНТНЫХ МЕЗЕНХИМАЛЬНЫХ СТРОМАЛЬНЫХ КЛЕТОК ЖИРОВОЙ ТКАНИ",https://elibrary.ru/item.asp?id=26211018
5002,,"ОПИСАНИЕ КЛИНИЧЕСКОГО СЛУЧАЯ РАЗВИТИЯ
ПНЕВМОЦЕФАЛИИ ПОСЛЕ ЭПИДУРАЛЬНОЙ
АНЕСТЕЗИИ ПРИ ЭНДОПРОТЕЗИРОВАНИИ
ТАЗОБЕДРЕННОГО СУСТАВА",https://elibrary.ru/item.asp?id=26203596
5003,,"ИССЛЕДОВАНИЕ ВЛИЯНИЯ АДАПТИВНО-УКРЕПЛЯЮЩИХ УПРАЖНЕНИЙ ДЛЯ МЫШЦ СПИНЫ В ТРЕНИРОВОЧНОМ ПРОЦЕССЕ ФЕХТОВАЛЬЩИКОВ ТРЕНИРОВОЧНЫХ ГРУПП НА ИХ ФИЗИЧЕСКУЮ ПОДГОТОВЛЕННОСТЬ",https://elibrary.ru/item.asp?id=26188577
5004,,"ИССЛЕДОВАНИЕ ТРАВМ И ЗАБОЛЕВАНИЙ
ОПОРНО-ДВИГАТЕЛЬНОГО АППАРАТА
ФЕХТОВАЛЬЩИКОВ ДЛЯ ВЫЯВЛЕНИЯ
ИХ
ЛОКАЛИЗАЦИИ",https://elibrary.ru/item.asp?id=26188578
5005,,"НАРУШЕНИЯ МОЧЕИСПУСКАНИЯ ПРИ ШЕЙНОМ
УРОВНЕ ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ
ТРАВМЫ",https://elibrary.ru/item.asp?id=26190322
5006,,"ОПЫТ ПРИМЕНЕНИЯ ПРЕПАРАТА АЦЕРБИН® В
ЛЕЧЕНИИ ПРОБЛЕМНЫХ"" РАН""",https://elibrary.ru/item.asp?id=26194275
5007,,"ПАЛЕОПАТОЛОГИЧЕСКОЕ ИССЛЕДОВАНИЕ КОСТЕЙ
ДВУХ СКЕЛЕТОВ РАЖКИНСКОГО
МОГИЛЬНИКА III-IV ВВ",https://elibrary.ru/item.asp?id=26180189
5008,,"СРАВНИТЕЛЬНЫЙ АНАЛИЗ РЕЗУЛЬТАТОВ
ПРИМЕНЕНИЯ МЕТОДИК ЭЛИМИНАЦИИ
СТЕРНАЛЬНОЙ ИНФЕКЦИИ В КАРДИОХИРУРГИИ",https://elibrary.ru/item.asp?id=26181177
5009,,"ФАКТОРЫ РИСКА И ОСОБЕННОСТИ ОСТЕОПЕНИЧЕСКОГО СИНДРОМА У БОЛЬНЫХ ХРОНИЧЕСКИМИ НЕИНФЕКЦИОННЫМИ ЗАБОЛЕВАНИЯМИ",https://elibrary.ru/item.asp?id=26181469
5010,,"СУДЕБНО-МЕДИЦИНСКАЯ СТАТИСТИКА
ПОВРЕЖДЕНИЙ ПОЗВОНОЧНИКА И
СПИННОГО
МОЗГА ПРИ ТРАВМЕ В САЛОНЕ
ДВИЖУЩЕГОСЯ ЛЕГКОВОГО АВТОМОБИЛЯ,
ОБОРУДОВАННОГО СОВРЕМЕННЫМИ
СРЕДСТВАМИ ИНДИВИДУАЛЬНОЙ
БЕЗОПАСНОСТИ",https://elibrary.ru/item.asp?id=26182413
5011,,"НЕОКАЗАНИЕ ПОМОЩИ БОЛЬНОМУ СО СМЕРТЕЛЬНЫМ ИСХОДОМ: ВИНОВЕН ЛИ ВРАЧ?",https://elibrary.ru/item.asp?id=26185348
5012,,"ЭНДОХИРУРГИЯ ДОБРОКАЧЕСТВЕННЫХ
ЗАБОЛЕВАНИЙ И ПОВРЕЖДЕНИЙ
ПИЩЕВОДА",https://elibrary.ru/item.asp?id=26166416
