,TP,Title,URL
5679,X,"ГОСПИТАЛЬНАЯ ЛЕТАЛЬНОСТЬ ПРИ ПОЛИТРАВМЕ
И ОСНОВНЫЕ НАПРАВЛЕНИЯ ЕЕ
СНИЖЕНИЯ",https://elibrary.ru/item.asp?id=23148074
5680,X,"РЕКОНСТРУКТИВНЫХ ОПЕРАЦИЙ В ЛЕЧЕНИИ
БОЛЬНЫХ С ТРАВМОЙ СПИННОГО
МОЗГА
И
ЕГО ОБОЛОЧЕК",https://elibrary.ru/item.asp?id=23148076
5681,X,"РАННЕЕ ОПЕРАТИВНОЕ ВОССТАНОВЛЕНИЕ
КАРКАСНОСТИ ГРУДНОЙ КЛЕТКИ
У
ПАЦИЕНТОВ С ПОЛИТРАВМОЙ",https://elibrary.ru/item.asp?id=23148081
5682,X,"ОСОБЕННОСТИ РЕЦЕПТОРОВ ТРОМБОЦИТОВ В
БЛИЖАЙШЕМ ПОСЛЕОПЕРАЦИОННОМ
ПЕРИОДЕ
У ПАЦИЕНТОВ С РАЗЛИЧНЫМИ ТРАВМАМИ
ГРУДНОЙ КЛЕТКИ",https://elibrary.ru/item.asp?id=23151237
5683,X,"МЕДИКО-СОЦИАЛЬНЫЕ АСПЕКТЫ ТРАВМАТИЗМА И
ПУТИ СОВЕРШЕНСТВОВАНИЯ СИСТЕМЫ
ОКАЗАНИЯ МЕДИЦИНСКОЙ ПОМОЩИ",https://elibrary.ru/item.asp?id=23134106
5684,X,"СОВРЕМЕННЫЕ ПОДХОДЫ К КОМПЛЕКСНОМУ
ЛЕЧЕНИЮ ПОЛИТРАВМ",https://elibrary.ru/item.asp?id=23134107
5685,X,"ПОСЛЕДСТВИЯ ХЛЫСТОВОЙ ТРАВМЫ В
ОТДАЛЁННОМ ПЕРИОДЕ",https://elibrary.ru/item.asp?id=23135945
5686,X,"ИСПОЛЬЗОВАНИЕ НАВИГАЦИОННОЙ СИСТЕМЫ У
БОЛЬНЫХ ОПУХОЛЕВЫМ ПОРАЖЕНИЕМ
ШЕЙНОГО ОТДЕЛА ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=23137086
5687,X,"ДЕНОСУМАБ. ОПЫТ ПРИМЕНЕНИЯ В КАЧЕСТВЕ
КОНСЕРВАТИВНОЙ ТЕРАПИИ ГИГАНТОКЛЕТОЧНОЙ ОПУХОЛИ КОСТИ",https://elibrary.ru/item.asp?id=23137090
5688,X,"РОЛЬ МНОГОСРЕЗОВОЙ КОМПЬЮТЕРНОЙ
ТОМОГРАФИИ В ДИАГНОСТИКЕ ОСТРОГО
РАЗРЫВА ГРУДНОЙ АОРТЫ И ПЕЧЕНОЧНОЙ
АРТЕРИИ У БОЛЬНОГО С ТЯЖЕЛОЙ
СОЧЕТАННОЙ ТРАВМОЙ",https://elibrary.ru/item.asp?id=23127311
5689,X,"МЕХАНИЗМЫ РАЗВИТИЯ И ПРОФИЛАКТИКА
СИНДРОМА ПЕРЕДНЕЙ СПИНАЛЬНОЙ
АРТЕРИИ ПОСЛЕ ОПЕРАЦИЙ ПО
ПОВОДУ
АНЕВРИЗМ БРЮШНОЙ АОРТЫ",https://elibrary.ru/item.asp?id=23130478
5690,X,"АНАЛИЗ НАПРЯЖЁННО-ДЕФОРМИРОВАННОГО
СОСТОЯНИЯ НОВОГО МОНОАКСИАЛЬНОГО
ТРАНСПЕДИКУЛЯРНОГО ШУРУПА",https://elibrary.ru/item.asp?id=23098499
5691,X,"БИОМЕХАНИЧЕСКИЙ АНАЛИЗ ПРИ ПОВРЕЖДЕНИЯХ
И ЗАБОЛЕВАНИЯХ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=23098507
5692,X,"ИННОВАЦИОННЫЙ ПРЕПАРАТ ДЛЯ ЛЕЧЕНИЯ
ПОСТМЕНОПАУЗАЛЬНОГО ОСТЕОПОРОЗА",https://elibrary.ru/item.asp?id=23100700
5693,X,"РЕКОМЕНДАТЕЛЬНЫЙ ПРОТОКОЛ ЛЕЧЕНИЯ ОСТРОЙ
ОСЛОЖНЕННОЙ И НЕОСЛОЖНЕННОЙ
ТРАВМЫ
ПОЗВОНОЧНИКА У ВЗРОСЛЫХ (АССОЦИАЦИЯ
НЕЙРОХИРУРГОВ РФ). ЧАСТЬ 1",https://elibrary.ru/item.asp?id=23101699
5694,X,"ЭЛЕКТРОНЕЙРОМИОГРАФИЧЕСКАЯ ОЦЕНКА
ЭФФЕКТИВНОСТИ ВРЕМЕННОЙ ЭПИДУРАЛЬНОЙ ЭЛЕКТРОНЕЙРОСТИМУЛЯЦИИ В СОЧЕТАНИИ С РОБОТИЗИРОВАННОЙ КИНЕЗОТЕРАПИЕЙ ПРИ ЛЕЧЕНИИ БОЛЬНЫХ С ПОСЛЕДСТВИЯМИ ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ ТРАВМЫ",https://elibrary.ru/item.asp?id=23103282
5695,X,"ВОССТАНОВЛЕНИЕ МЫШЕЧНОГО БАЛАНСА ПРИ
НЕСТАБИЛЬНОЙ ТРАВМЕ ТАЗА НА
УРОВНЕ
ПОЗВОНОЧНИК - ТАЗ - НИЖНИЕ
КОНЕЧНОСТИ""""",https://elibrary.ru/item.asp?id=23105466
5696,X,"ВОЗМОЖНОСТИ ЧРЕЗКОЖНОЙ ЭНДОСКОПИЧЕСКОЙ
ТРАНСФОРАМИНАЛЬНОЙ ГЕРНИОЭКТОМИИ
ПРИ ЛЕЧЕНИИ БОЛЬНЫХ С МЕЖПОЗВОНОЧНЫМИ ГРЫЖАМИ НА ПОЯСНИЧНОМ ОТДЕЛЕ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=23093176
5697,X,"ЛЕЧЕНИЕ БОЛЬНЫХ С ТРАВМОЙ ПОЗВОНОЧНИКА
МЕТОДОМ ПЕРКУТАННОЙ ВЕРТЕБРОПЛАСТИКИ",https://elibrary.ru/item.asp?id=23093177
5698,X,"ТРАВМЫ НОСА У ДЕТЕЙ ГРУДНОГО И РАННЕГО
ВОЗРАСТА",https://elibrary.ru/item.asp?id=23085678
5699,X,"ВОЗМОЖНОСТИ ЧРЕЗКОЖНОЙ ЭНДОСКОПИЧЕСКОЙ
ТРАНСФОРАМИНАЛЬНОЙ ГЕРНИОЭКТОМИИ
ПРИ ЛЕЧЕНИИ БОЛЬНЫХ С МЕЖПОЗВОНОЧНЫМИ ГРЫЖАМИ НА ПОЯСНИЧНОМ ОТДЕЛЕ ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=23088620
5700,X,"ЛЕЧЕНИЕ БОЛЬНЫХ С ТРАВМОЙ ПОЗВОНОЧНИКА
МЕТОДОМ ПЕРКУТАНТНОЙ ВЕРТЕБРОПЛАСТИКИ",https://elibrary.ru/item.asp?id=23088621
5701,X,"РЕЗУЛЬТАТЫ ФИЗИОТЕРАПИИ БОЛЬНЫХ С
ИСКРИВЛЕНИЕМ НОСОВОЙ ПЕРЕГОРОДКИ
ТРАВМАТИЧЕСКОГО ГЕНЕЗА НА
ФОНЕ
ПЕРЕНЕСЕННОЙ ЧЕРЕПНО-МОЗГОВОЙ
ТРАВМЫ В РАННЕМ ПЕРИОДЕ ПОСЛЕ
СЕПТОПЛАСТИКИ",https://elibrary.ru/item.asp?id=23076143
5702,X,"ОПТИМИЗАЦИЯ ДИАГНОСТИКИ И ЛЕЧЕНИЯ
ПАТОЛОГИИ КРАНИОВЕРТЕБРАЛЬНОЙ
ОБЛАСТИ У ДЕТЕЙ",https://elibrary.ru/item.asp?id=23076393
5703,X,"ДИАГНОСТИКА И ЛЕЧЕНИЕ ЦЕРЕБРАЛЬНОГО
ВЕНОЗНОГО ТРОМБОЗА У ДЕТЕЙ",https://elibrary.ru/item.asp?id=23077211
5704,X,"СРАВНИТЕЛЬНАЯ ОЦЕНКА СИМПАТИЧЕСКОЙ
БЛОКАДЫ ПРИ ГРУДНОЙ ЭПИДУРАЛЬНОЙ
И
БИЛАТЕРАЛЬНОЙ ПАРАВЕРТЕБРАЛЬНОЙ
АНЕСТЕЗИЯХ ПРИ ОПЕРАЦИЯХ ВЫСОКОЙ
ТРАВМАТИЧНОСТИ НА ОРГАНАХ
ВЕРХНЕГО
ЭТАЖА БРЮШНОЙ ПОЛОСТИ",https://elibrary.ru/item.asp?id=23062955
5705,X,"СОВРЕМЕННЫЕ РЕКОМЕНДАЦИИ ПО ДИАГНОСТИКЕ
И ЛЕЧЕНИЮ ЧЕРЕПНО-МОЗГОВОЙ
ТРАВМЫ
У
ДЕТЕЙ",https://elibrary.ru/item.asp?id=23065122
5706,X,"ВЛИЯНИЕ ЛОКАЛЬНОЙ ГИПОТЕРМИИ НА H- И
М-ОТВЕТЫ ПОСЛЕ КОНТУЗИОННОЙ
ТРАВМЫ
СПИННОГО МОЗГА У СОБАК",https://elibrary.ru/item.asp?id=23056389
5707,X,"ОБСТОЯТЕЛЬСТВА И МЕХАНИЗМЫ ТРАВМИРОВАНИЯ
КЛЮЧИЦЫ ПРИ ПОЛИСИСТЕМНЫХ
ПОВРЕЖДЕНИЯХ",https://elibrary.ru/item.asp?id=23058838
5708,X,"ВЫСОКОТЕХНОЛОГИЧНЫЕ МЕТОДЫ ЛЕЧЕНИЯ В
ДЕТСКОЙ ОРТОПЕДИИ И ТРАВМАТОЛОГИИ",https://elibrary.ru/item.asp?id=23050127
5709,X,ФАКТОРЫ РИСКА РАЗВИТИЯ ОСТЕОПОРОЗА,https://elibrary.ru/item.asp?id=23050718
5710,X,"ЛЕЧЕНИЕ БОЛЬНЫХ С ФЛЕГМОНОЙ ЗАДНЕГО
СРЕДОСТЕНИЯ, ОСЛОЖНЕННОЙ ГНОЙНЫМ
ПЛЕВРИТОМ, БЕЗ ЛЕТАЛЬНЫХ ИСХОДОВ",https://elibrary.ru/item.asp?id=23051396
5711,X,"СОПОСТАВИТЕЛЬНЫЙ АНАЛИЗ ИЗМЕНЕНИЙ
СОДЕРЖАНИЯ НЕЙРОСПЕЦИФИЧЕСКИХ
БЕЛКОВ И МАРКЕРОВ МЕЖКЛЕТОЧНОГО
МАТРИКСА В СЫВОРОТКЕ КРОВИ
ПАЦИЕНТОВ В ОСТРОМ И РАННЕМ
ПЕРИОДАХ ТРАВМАТИЧЕСКОЙ БОЛЕЗНИ
СПИННОГО МОЗГА",https://elibrary.ru/item.asp?id=23033699
5712,X,ДИНАМИКА ОСНОВНЫХ ПОКАЗАТЕЛЕЙ НУТРИТИВНОГО СТАТУСА ПРИ ХИРУРГИЧЕСКОМ ЛЕЧЕНИИ БОЛЬНЫХ С ТРАВМОЙ ПОЗВОНОЧНИКА,https://elibrary.ru/item.asp?id=23028422
5713,X,"ОСОБЕННОСТИ ВЕГЕТАТИВНОЙ РЕГУЛЯЦИИ
СЕРДЕЧНО-СОСУДИСТОЙ СИСТЕМЫ
У
БОЛЬНЫХ В ОСТРОМ ПЕРИОДЕ СПИНАЛЬНОЙ
ТРАВМЫ",https://elibrary.ru/item.asp?id=23020228
5714,X,"ТЕОРЕТИЧЕСКИЕ ОСНОВЫ ДВИГАТЕЛЬНОЙ
САМОРЕАБИЛИТАЦИИ ПРИ ТРАВМАХ
ПОЗВОНОЧНИКА С ПОВРЕЖДЕНИЕМ
СПИННОГО МОЗГА ПОСЛЕ ВЫПИСКИ
ИЗ
СТАЦИОНАРА",https://elibrary.ru/item.asp?id=23015579
5715,X,"ПРОГНОСТИЧНЕ ЗНАЧЕННЯ МОЛЕКУЛ СЕРЕДНЬОЇ
МАСИ У ПАЦІЄНТІВ З ВАЖКОЮ
ПОЄДНАНОЮ
ТОРАКАЛЬНОЮ ТРАВМОЮ",https://elibrary.ru/item.asp?id=23007059
5716,X,"ФАКТОРЫ РИСКА РАЗВИТИЯ ХРОНИЧЕСКОГО
ПЕРСИСТИРУЮЩЕГО АДЕНОИДИТА
И
КЛИНИКО-ФУНКЦИОНАЛЬНАЯ ХАРАКТЕРИСТИКА БОЛЬНЫХ",https://elibrary.ru/item.asp?id=23004762
5717,X,"ОЦЕНКА ЭФФЕКТИВНОСТИ РЕАНИМАЦИОННЫХ
МЕРОПРИЯТИЙ С ИСПОЛЬЗОВАНИЕМ
ЭКМО
В
МОДЕЛИ ОСТРОЙ ГИПОКСИЧЕСКОЙ
ОСТАНОВКИ КРОВООБРАЩЕНИЯ У
СВИНЕЙ
(ЭКСПЕРИМЕНТАЛЬНОЕ ИССЛЕДОВАНИЕ)",https://elibrary.ru/item.asp?id=23005666
5718,X,"ИСПОЛЬЗОВАНИЕ ТРАВМЫ ВЕРХНЕГРУДНЫХ
ОТДЕЛОВ СПИННОГО МОЗГА ДЛЯ
ИЗУЧЕНИЯ
ИННЕРВАЦИИ СЕРДЦА ЛАБОРАТОРНЫХ
ГРУЗУНОВ",https://elibrary.ru/item.asp?id=22991884
5719,X,"СОЦИАЛЬНАЯ РЕАБИЛИТАЦИЯ ПАЦИЕНТОВ С
НАЗОСЕПТАЛЬНЫМИ ТРАВМАМИ",https://elibrary.ru/item.asp?id=22996399
5720,X,"ЛЕЧЕНИЕ ДЕФОРМАЦИИ НОСА С НАРУШЕНИЕМ
НОСОВОГО ДЫХАНИЯ",https://elibrary.ru/item.asp?id=22996402
5721,X,РЕКОНСТРУКЦИЯ НОСА С ПОМОЩЬЮ АРТЕРИАЛЬНЫХ ТРАНСПЛАНТАТОВ СО ЛБА,https://elibrary.ru/item.asp?id=22996501
5722,X,НЕКОТОРЫЕ ВОЗМОЖНОСТИ РЕКОНСТРУКТИВНО-ВОССТАНОВИТЕЛЬНОЙ ХИРУРГИИ ЛИЦА,https://elibrary.ru/item.asp?id=22996503
5723,X,"МАЛОИНВАЗИВНАЯ ХИРУРГИЧЕСКАЯ КОРРЕКЦИЯ
КЛАПАНА НОСА",https://elibrary.ru/item.asp?id=22996619
5724,X,"ВИДЫ ОСТЕОТОМИЙ ПРИ РИНОПЛАСТИКЕ:
ПРЕИМУЩЕСТВА И НЕДОСТАТКИ",https://elibrary.ru/item.asp?id=22996648
5725,X,"МАЛОИНВАЗИВНАЯ ХИРУРГИЧЕСКАЯ КОРРЕКЦИИ
КЛАПАНА НОСА",https://elibrary.ru/item.asp?id=22996652
5726,,"ИСПОЛЬЗОВАНИЕ ТРАНСПЕДИКУЛЯРНОЙ ФИКСАЦИИ
ПРИ ОСКОЛЬЧАТЫХ ПЕРЕЛОМАХ
ТЕЛ
ГРУДНЫХ И ПОЯСНИЧНЫХ ПОЗВОНКОВ",https://elibrary.ru/item.asp?id=22998201
5727,X,"ФАКТОРЫ РОСТА НЕРВНОЙ ТКАНИ КАК МАРКЕРЫ
ОЦЕНКИ ПРОЦЕССОВ НЕЙРОГЕНЕЗА
ПРИ
ТРАВМАТИЧЕСКОЙ БОЛЕЗНИ СПИННОГО
МОЗГА",https://elibrary.ru/item.asp?id=22998204
5728,X,"АНАЛИЗ ЭФФЕКТИВНОСТИ ПЕРВЫХ ЛЕТ РАБОТЫ
ТРАВМАТОЛОГИЧЕСКОГО ЦЕНТРА
ПЕРВОГО
УРОВНЯ НА ТЕРРИТОРИИ ЧЕЛЯБИНСКОЙ
ОБЛАСТИ",https://elibrary.ru/item.asp?id=22999224
5729,X,"СРАВНИТЕЛЬНЫЙ АНАЛИЗ РЕЗУЛЬТАТОВ
ХИРУРГИЧЕСКОГО ЛЕЧЕНИЯ РАКА
ПИЩЕВОДА С ИСПОЛЬЗОВАНИЕМ
ТРАДИЦИОННОГО И МИНИИНВАЗИВНОГО
МЕТОДОВ",https://elibrary.ru/item.asp?id=22986350
5730,X,"ХИРУРГИЧЕСКОЕ ЛЕЧЕНИЕ ОНКОЛОГИЧЕСКИХ
БОЛЬНЫХ С МЕТАСТАТИЧЕСКИМИ
ПЕРЕЛОМАМИ ПОЗВОНКОВ С ПРИМЕНЕНИЕМ
ЭЛИКСИРА АЛТАЙСКОГО (ВИТАВИС"")
С
ПРИМЕНЕНИЕМ ИОННО-АКТИВИРОВАННЫХ
ВОДНЫХ СРЕДСТВ""",https://elibrary.ru/item.asp?id=22988195
5731,X,"ПСИХОСОЦИАЛЬНЫЕ АСПЕКТЫ ХРОНИЧЕСКОГО
БОЛЕВОГО СИНДРОМА У ПАЦИЕНТОВ
С
ПОСЛЕДСТВИЯМИ СПИННОМОЗГОВОЙ
ТРАВМЫ",https://elibrary.ru/item.asp?id=22989628
5732,X,"ЭПИДУРАЛЬНАЯ КОМПРЕССИЯ, ОБУСЛОВЛЕННАЯ
ВРОЖДЕННОЙ НЕЙРОБЛАСТОМОЙ
(ОПИСАНИЕ
КЛИНИЧЕСКОГО СЛУЧАЯ)",https://elibrary.ru/item.asp?id=22989653
5733,X,"СОВРЕМЕННЫЕ ОСОБЕННОСТИ ТЕЧЕНИЯ И
ДИАГНОСТИКА МЕНИНГОВАСКУЛЯРНОГО
НЕЙРОСИФИЛИСА",https://elibrary.ru/item.asp?id=22976305
5734,X,"ОСОБЕННОСТИ ДИАГНОСТИКИ И ЛЕЧЕНИЯ ПРИ
СОЧЕТАННОЙ ЧЕРЕПНО-МОЗГОВОЙ
ТРАВМЕ",https://elibrary.ru/item.asp?id=22957545
5735,X,ТРАВМАТИЧЕСКИЙ ИНФАРКТ МИОКАРДА,https://elibrary.ru/item.asp?id=22957847
5736,X,"СРАВНИТЕЛЬНЫЙ АНАЛИЗ ЧУВСТВИТЕЛЬНОСТИ И
СПЕЦИФИЧНОСТИ РАЗЛИЧНЫХ МЕТОДОВ
ЛУЧЕВОЙ ДИАГНОСТИКИ ПРИ ПОЛИТРАВМЕ",https://elibrary.ru/item.asp?id=22951062
5737,X,"ЛЕЧЕНИЕ НЕСТАБИЛЬНЫХ ПОВРЕЖДЕНИЙ
ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=22946921
5738,X,"ЗНАЧЕНИЕ ФАКТОРОВ РИСКА ПРИ СОЧЕТАННОЙ
ЧЕРЕПНО-МОЗГОВОЙ ТРАВМЕ",https://elibrary.ru/item.asp?id=22937266
5739,X,"РЕЗУЛЬТАТЫ ЛЕЧЕНИЯ И ИСХОДЫ ПРИ ТЯЖЕЛОЙ
СОЧЕТАННОЙ ЧЕРЕПНО-МОЗГОВОЙ
ТРАВМЕ",https://elibrary.ru/item.asp?id=22937268
5740,X,"СТРУКТУРНО-ФУНКЦИОНАЛЬНАЯ ОРГАНИЗАЦИЯ
ПЛАСТИНКИ РОСТА ТЕЛА ПОЗВОНКА
КРЫС
В УСЛОВИЯХ ГЛЮКОКОРТИКОИД-ИНДУЦИРОВАННОГО ОКИСЛИТЕЛЬНОГО СТРЕССА И ПРИМЕНЕНИЯ АНТИОКСИДАНТА ТИОФАН""""",https://elibrary.ru/item.asp?id=22943104
5741,X,"V ТИП НЕСОВЕРШЕННОГО ОСТЕОГЕНЕЗА.
НАБЛЮДЕНИЕ РЕДКОГО СЛУЧАЯ",https://elibrary.ru/item.asp?id=22943860
5742,X,"ПСИХОЛОГИЧЕСКИЕ ПОТРЕБНОСТИ И МОТИВАЦИЯ
ПАЦИЕНТОВ С ПОСЛЕДСТВИЯМИ
СПИННОМОЗГОВОЙ ТРАВМЫ",https://elibrary.ru/item.asp?id=22944811
5743,X,"РУХОМІСТЬ ШИЙНОГО ВІДДІЛУ ХРЕБТА В
САГІТАЛЬНІЙ ПЛОЩИНІ ЗА РЕНТГЕНОЛОГІЧНИМИ ОЗНАКАМИ ПРИ ХРЕБЕТНО-СПИННОМОЗКОВІЙ ТРАВМІ В ПРАКТИЦІ МСЕК",https://elibrary.ru/item.asp?id=22933579
5744,X,"МАЛОТРАВМАТИЧНАЯ МЕТОДИКА КОРРЕКЦИИ
ПОСТТРАВМАТИЧЕСКОЙ ДЕФОРМАЦИИ
НАРУЖНОГО НОСА",https://elibrary.ru/item.asp?id=22934166
5745,X,"СОСУДИСТАЯ МИЕЛОПАТИЯ: ПРИЧИНЫ И
МЕХАНИЗМЫ, ВОЗМОЖНОСТИ ДИАГНОСТИКИ
И ЛЕЧЕНИЯ",https://elibrary.ru/item.asp?id=35077595
5746,X,"СТОМАТОЛОГИЧЕСКИЙ СТАТУС ПАЦИЕНТОВ,
НУЖДАЮЩИХСЯ В ПРОТЕТИЧЕСКОМ
ЛЕЧЕНИИ",https://elibrary.ru/item.asp?id=35080844
5747,X,К ВОПРОСУ О КЛАССИФИКАЦИИ ПОСТТРАВМАТИЧЕСКИХ ДЕФОРМАЦИЙ ГРУДНОГО И ПОЯСНИЧНОГО ОТДЕЛОВ ПОЗВОНОЧНИКА,https://elibrary.ru/item.asp?id=35060711
5748,X,"RUSSIAN EXPERIENCE WITH INJECTABLE
CHONDROITIN SULFATE AND GLUCOSAMINE
SULFATE: A REVIEW OF CLINICAL
TRIALS",https://elibrary.ru/item.asp?id=35061388
5749,X,RESULTS OF THE VERTEBRAL BODY REGENERATION DURING SURGICAL TREATMENT OF BURST FRACTURES OF THE THORACIC AND LUMBAR SPINE,https://elibrary.ru/item.asp?id=35049161
5750,X,"ПСОРИАТИЧЕСКИЙ АРТРИТ. КЛИНИЧЕСКИЕ
РЕКОМЕНДАЦИИ ПО ДИАГНОСТИКЕ
И
ЛЕЧЕНИЮ",https://elibrary.ru/item.asp?id=35049879
5751,X,"ДЕГЕНЕРАТИВНОЕ ПОРАЖЕНИЕ ПОЗВОНОЧНИКА,
АССОЦИИРОВАННОЕ С БОЛЬЮ В
СПИНЕ:
МОРФОГЕНЕТИЧЕСКИЕ АСПЕКТЫ",https://elibrary.ru/item.asp?id=35040142
5752,X,"КАЧЕСТВО ЖИЗНИ ПАЦИЕНТОВ, ПЕРЕНЕСШИХ
ОСТЕОПОРОТИЧЕСКИЙ ПЕРЕЛОМ
ПОЗВОНКОВ",https://elibrary.ru/item.asp?id=35041094
5753,X,"TRAUMOGENESIS OF SPINE INJURIES IN
VICTIMS WITH POLYTRAUMA AS
A
RESULT
OF ROAD ACCIDENTS",https://elibrary.ru/item.asp?id=35017999
5754,X,"БЕССИМПТОМНЫЕ ПЕРЕЛОМЫ ТЕЛ ПОЗВОНКОВ
ПОВЫШАЮТ ИНДЕКС ПОВРЕЖДЕНИЯ
ПРИ
СИСТЕМНОЙ КРАСНОЙ ВОЛЧАНКЕ",https://elibrary.ru/item.asp?id=35018377
5755,X,"ВАСКУЛЯРИЗАЦИЯ ПОВРЕЖДЕННОГО НЕРВА КРЫСЫ
ПОСЛЕ ПРИМЕНЕНИЯ ЭКСПЕРИМЕНТАЛЬНОЙ
КЛЕТОЧНОЙ ТЕРАПИИ",https://elibrary.ru/item.asp?id=35019509
5756,X,"GENDER PECULIARITIES OF BONE MINERAL
DENSITYIN PATIENTS WITH PARKINSON’S
DISEASE",https://elibrary.ru/item.asp?id=35011641
5757,X,ИСХОДЫ ЛЕЧЕНИЯ ПЕРЕЛОМОВ ПОЗВОНОЧНИКА,https://elibrary.ru/item.asp?id=35011863
5758,X,"СТРЕССОВЫЙ ПЕРЕЛОМ КРЕСТЦА У ПАЦИЕНТКИ
ПОСЛЕ ЛУЧЕВОЙ ТЕРАПИИ РАКА
ШЕЙКИ
МАТКИ НА ФОНЕ ПОСТМЕНОПАУЗАЛЬНОЙ
ОСТЕОПЕНИИ",https://elibrary.ru/item.asp?id=34995419
5759,X,"ЭФФЕКТИВНЫЕ ВОЗМОЖНОСТИ ПРОФИЛАКТИКИ
ПАДЕНИЙ И ПЕРЕЛОМОВ У ПАЦИЕНТОВ
С
ОСТЕОПОРОЗОМ: ФОКУС НА КОМПЛЕКСНЫЙ
ПОДХОД",https://elibrary.ru/item.asp?id=34998831
5760,X,"ИОНИЗИРУЮЩАЯ РАДИАЦИЯ УВЕЛИЧИВАЕТ
АКТИВНОСТЬ АНГИОТЕНЗИНПРЕВРАЩАЮЩЕГО
ФЕРМЕНТА В АОРТЕ КРЫС",https://elibrary.ru/item.asp?id=34989528
5761,X,"ЭПИДЕМИОЛОГИЧЕСКИЕ ДАННЫЕ О СТЕНОЗАХ
ПОЗВОНОЧНОГО КАНАЛА ТРАВМАТИЧЕСКОГО
ГЕНЕЗА И ИХ ЗНАЧЕНИЕ В СТРУКТУРЕ
ИНВАЛИДНОСТИ И СМЕРТНОСТИ
В
КЫРГЫЗСКОЙ РЕСПУБЛИКЕ",https://elibrary.ru/item.asp?id=34992377
5762,X,"ОЦЕНКА ЗАЩИЩЕННОСТИ БРОНИРОВАННЫХ МАШИН
ПРИ ВОЗДЕЙСТВИИ ОБЫЧНЫХ СРЕДСТВ
ПОРАЖЕНИЯ",https://elibrary.ru/item.asp?id=34975539
5763,X,"ОСНОВЫ ДИДАКТИКИ ТЕМЫ ПОВРЕЖДЕНИЯ
ГРУДНОЙ КЛЕТКИ И ГРУДНОЙ ПОЛОСТИ""
УЧЕБНОГО МОДУЛЯ ""ПЕРВАЯ (ДОВРАЧЕБНАЯ ЭКСТРЕННАЯ) ПОМОЩЬ ПРИ ТРАВМАХ",
5764,X,"ПРОБЛЕМЫ ДИАГНОСТИКИ НИЗКОТРАВМАТИЧНЫХ
ПЕРЕЛОМОВ ПОЗВОНКОВ У ЛИЦ
СТАРШЕГО
ВОЗРАСТА",https://elibrary.ru/item.asp?id=34966885
5765,X,"ОТДАЛЕННЫЕ РЕЗУЛЬТАТЫ ХИРУРГИЧЕСКОГО
ЛЕЧЕНИЯ БОЛЬНЫХ С ПОВРЕЖДЕНИЯМИ
И
ДЕГЕНЕРАТИВНЫМИ ЗАБОЛЕВАНИЯМИ
ШЕЙНОГО ОТДЕЛА ПОЗВОНОЧНИКА",https://elibrary.ru/item.asp?id=34967020
5766,X,"ВЫБОР МЕТОДА ЛЕЧЕНИЯ ГЛУБОКИХ РАН НА
ОСНОВЕ АВТОМАТИЧЕСКОГО ПРОГНОЗИРОВАНИЯ",https://elibrary.ru/item.asp?id=34967978
5767,X,"СЛУЧАЙ УСПЕШНОГО ЛЕЧЕНИЯ ПРОНИКАЮЩЕГО
РАНЕНИЯ ГРУДНОЙ КЛЕТКИ С ПОВРЕЖДЕНИЕМ СЕРДЦА И АОРТЫ",https://elibrary.ru/item.asp?id=34969660
5768,X,"ОТКРЫТАЯ ПОЗВОНОЧНО-СПИННОМОЗГОВАЯ
ТРАВМА, ИЛИ РОБИН ГУД XXI
ВЕКА",https://elibrary.ru/item.asp?id=34971039
5769,X,"ИЗУЧЕНИЕ РЕГЕНЕРАЦИИ ПЕРЕДАВЛЕННОГО
СЕДАЛИЩНОГО НЕРВА КРЫСЫ ПОСЛЕ
ПРИМЕНЕНИЯ ЭКСПЕРИМЕНТАЛЬНОЙ
КЛЕТОЧНОЙ ТЕРАПИИ",https://elibrary.ru/item.asp?id=34963099
5770,X,"СОВРЕМЕННАЯ КОМПЬЮТЕРИЗИРОВАННАЯ СИСТЕМА
CENTAUR В ПРОФИЛАКТИКЕ И РЕАБИЛИТАЦИИ ЗАБОЛЕВАНИЙ И ТРАВМ ПОЗВОНОЧНИКА И МЫШЦ СПИНЫ",https://elibrary.ru/item.asp?id=34953738
5771,X,"ТРАВМЫ СПИННОГО МОЗГА, СИНДРОМЫ
ПОРАЖЕНИЯ",https://elibrary.ru/item.asp?id=34954656
5772,X,"ФЛОТУЮЧА ГРУДНА КЛІТКА: ЗАГАЛЬНІ
КЛІНІКО-ЕПІДЕМІОЛОГІЧНІ АСПЕКТИ",https://elibrary.ru/item.asp?id=34938343
5773,X,"ВОССТАНОВИТЕЛЬНОЕ ЛЕЧЕНИЕ БОЛЬНЫХ С
НАРУШЕНИЯМИ ЭЯКУЛЯЦИИ ВСЛЕДСТВИЕ
ПОЗВОНОЧНО-СПИННОМОЗГОВОЙ
ТРАВМЫ",https://elibrary.ru/item.asp?id=34939455
